* Data File : DYFAMED_DYF60
* Deployment Name : DYF60
* Mooring Site: DYFAMED (EMSO/OceanSites)
* Nominal Latitude [DD¡mm.ddd]: 43°25.753 N 
* Nominal Longitude [DD¡mm.ddd]: 07°54.244 E
* Bottom Depth [m]: 2391
* Starting Date [dd-mm-yyyy hh:mm] : 18-06-2019 00:00
* Endling Date [dd-mm-yyyy hh:mm] : 01-12-2019 00:00
* Sampling Timestep [mins] : 30
* No data : NaN
* Contact: laurent.coppola@imev-mer.fr (CNRS-Sorbonne Universite)

** General comments:
CAREFUL: mooring lost from 01 Dec 2019. Only 6 months of data
Mooring recovered in June 2021 (RV Thalassa; MOOSE-GE2021 cruise)
SBE56 sensors (T) have been damaged
Pressure sensor on SBE37 #9068 did not work (use nominal pressure)
Salinity from SBE37 #1629 is questionable/bad (QC = 4)
DO from SBE37-ODO are good (QC = 1)

** Nominal depth [m]
* SBE37-6647 : 200
* AQD-9434 : 220
* SBE37-ODO-12134 : 380
* SBE37-6446 : 730
* SBE37-9068 : 1000 (pressure out)
* AQD-6705 : 1030
* SBE37-16831 : 1515
* SBE37-ODO-16426 : 2030
* SBE37-1629 : 2300 (no pressure sensor)

# variable name : 001	date [dd-mmm-yyyy hh:mm:ss]
# variable name : 002	pressure [dbar]
# variable name : 003	temp [degC]
# variable name : 004	pract.sal
# variable name : 005	pressure [dbar]
# variable name : 006	temp [degC]
# variable name : 007	Uvel [m/s]
# variable name : 008	Vvel [m/s]
# variable name : 009	Wvel [m/s]
# variable name : 010	speed [m/s]
# variable name : 011	direction [degree N]
# variable name : 012	pressure [dbar]
# variable name : 013	temp [degC]
# variable name : 014	pract.sal
# variable name : 015	diss.oxygen [µmol/kg]
# variable name : 016	pressure [dbar]
# variable name : 017	temp [degC]
# variable name : 018	pract.sal
# variable name : 019	pressure [dbar]
# variable name : 020	temp [degC]
# variable name : 021	pract.sal
# variable name : 022	pressure [dbar]
# variable name : 023	temp [degC]
# variable name : 024	Uvel [m/s]
# variable name : 025	Vvel [m/s]
# variable name : 026	Wvel [m/s]
# variable name : 027	speed [m/s]
# variable name : 028	direction [degree N]
# variable name : 029	pressure [dbar]
# variable name : 030	temp [degC]
# variable name : 031	pract.sal
# variable name : 032	pressure [dbar]
# variable name : 033	temp [degC]
# variable name : 034	pract.sal
# variable name : 035	diss.oxygen [µmol/kg]
# variable name : 036	pressure [dbar]
# variable name : 037	temp [degC]
# variable name : 038	pract.sal


18-Jun-2019 00:00:00;202.9883;13.7751;38.6250;227.4050;13.7200;-0.0210;-0.0370;0.0010;0.0430;-148.1020;374.8280;13.7608;38.6624;169.8700;731.2213;13.4215;38.5835;1000.0000;13.2864;38.5262;1038.2810;13.2800;0.0000;-0.0100;-0.0080;0.0100;182.3200;1520.5977;13.1748;38.4963;2034.4730;13.2216;38.4826;190.1700;2300.0000;13.2716;38.4930
18-Jun-2019 00:30:00;202.9683;13.7850;38.6224;227.3760;13.7200;-0.0240;-0.0280;-0.0080;0.0370;-137.0790;374.8060;13.7658;38.6638;170.1500;731.2000;13.4272;38.5843;1000.0000;13.2906;38.5273;1038.2630;13.2900;0.0040;-0.0060;-0.0120;0.0070;148.6300;1520.5723;13.1761;38.4966;2034.4630;13.2215;38.4827;190.2200;2300.0000;13.2717;38.4930
18-Jun-2019 01:00:00;202.9547;13.7994;38.6233;227.3630;13.7200;-0.0220;-0.0170;-0.0080;0.0280;-125.3740;374.7730;13.7764;38.6657;169.6200;731.1800;13.4294;38.5852;1000.0000;13.2931;38.5278;1038.2510;13.2900;0.0110;-0.0110;0.0010;0.0160;137.3200;1520.5630;13.1775;38.4965;2034.4200;13.2218;38.4828;190.1000;2300.0000;13.2716;38.4930
18-Jun-2019 01:30:00;202.9267;13.7929;38.6207;227.3540;13.7100;-0.0300;-0.0050;0.0000;0.0300;-97.1420;374.7620;13.7743;38.6656;169.7400;731.1607;13.4286;38.5851;1000.0000;13.2934;38.5281;1038.2200;13.2900;0.0000;-0.0190;-0.0030;0.0190;182.3200;1520.5353;13.1785;38.4969;2034.4020;13.2220;38.4826;190.1500;2300.0000;13.2715;38.4930
18-Jun-2019 02:00:00;202.9153;13.7940;38.6224;227.3390;13.7100;-0.0170;0.0000;-0.0020;0.0170;-87.6800;374.7500;13.7717;38.6648;170.0500;731.1537;13.4230;38.5836;1000.0000;13.2937;38.5281;1038.2210;13.2900;0.0080;-0.0160;0.0040;0.0180;155.7550;1520.5287;13.1789;38.4969;2034.3910;13.2218;38.4828;190.1700;2300.0000;13.2715;38.4930
18-Jun-2019 02:30:00;202.9130;13.7952;38.6256;227.3360;13.7100;-0.0110;-0.0040;0.0080;0.0120;-107.6630;374.7280;13.7601;38.6636;170.6800;731.1473;13.4158;38.5818;1000.0000;13.2937;38.5283;1038.2040;13.2900;0.0120;-0.0110;0.0160;0.0160;134.8300;1520.5283;13.1790;38.4970;2034.3890;13.2219;38.4828;190.2700;2300.0000;13.2715;38.4931
18-Jun-2019 03:00:00;202.9173;13.7865;38.6255;227.3250;13.7200;-0.0150;0.0100;0.0010;0.0180;-53.9900;374.7500;13.7507;38.6615;169.3600;731.1427;13.4178;38.5823;1000.0000;13.2950;38.5282;1038.2060;13.2900;0.0110;-0.0010;0.0010;0.0110;97.5140;1520.5337;13.1792;38.4969;2034.3990;13.2229;38.4834;189.9500;2300.0000;13.2718;38.4930
18-Jun-2019 03:30:00;202.9287;13.7851;38.6260;227.3300;13.7200;-0.0070;0.0110;0.0070;0.0130;-30.1510;374.7390;13.7614;38.6634;169.0800;731.1580;13.4158;38.5820;1000.0000;13.2951;38.5286;1038.1930;13.3000;0.0040;-0.0010;0.0080;0.0040;106.3560;1520.5410;13.1788;38.4971;2034.3990;13.2236;38.4832;189.9200;2300.0000;13.2718;38.4930
18-Jun-2019 04:00:00;202.9440;13.7807;38.6291;227.3490;13.7100;0.0050;-0.0110;-0.0070;0.0120;157.8760;374.7620;13.7499;38.6612;168.9000;731.1690;13.4110;38.5807;1000.0000;13.2946;38.5281;1038.2270;13.3000;0.0180;0.0020;0.0090;0.0180;85.9800;1520.5610;13.1783;38.4970;2034.4200;13.2236;38.4836;189.8700;2300.0000;13.2716;38.4932
18-Jun-2019 04:30:00;202.9640;13.7796;38.6277;227.3750;13.7100;0.0040;-0.0280;-0.0050;0.0280;174.1900;374.7830;13.7500;38.6612;169.2100;731.1950;13.4095;38.5808;1000.0000;13.2903;38.5275;1038.2480;13.2900;0.0040;0.0000;0.0050;0.0040;92.3200;1520.5830;13.1772;38.4966;2034.4310;13.2235;38.4837;189.9000;2300.0000;13.2716;38.4930
18-Jun-2019 05:00:00;202.9927;13.7781;38.6281;227.4080;13.7100;0.0150;-0.0100;0.0110;0.0180;126.0100;374.8280;13.7514;38.6615;169.6700;731.2257;13.4051;38.5793;1000.0000;13.2853;38.5263;1038.2570;13.2900;0.0090;0.0000;0.0180;0.0090;92.3200;1520.6067;13.1753;38.4960;2034.4840;13.2238;38.4835;189.7700;2300.0000;13.2716;38.4931
18-Jun-2019 05:30:00;203.0257;13.7765;38.6257;227.4250;13.7100;0.0110;-0.0300;-0.0020;0.0320;162.1840;374.8390;13.7513;38.6618;170.1800;731.2523;13.4022;38.5788;1000.0000;13.2758;38.5243;1038.2940;13.2800;0.0130;0.0070;0.0080;0.0150;64.0190;1520.6393;13.1732;38.4958;2034.5050;13.2225;38.4834;190.0500;2300.0000;13.2714;38.4932
18-Jun-2019 06:00:00;203.0437;13.7862;38.6244;227.4530;13.7200;0.0110;-0.0240;-0.0040;0.0260;157.6960;374.8610;13.7597;38.6633;170.0400;731.2720;13.4022;38.5787;1000.0000;13.2710;38.5230;1038.3290;13.2700;0.0120;-0.0040;-0.0000;0.0130;110.7550;1520.6683;13.1725;38.4956;2034.5370;13.2225;38.4830;190.0000;2300.0000;13.2716;38.4933
18-Jun-2019 06:30:00;203.0590;13.7859;38.6207;227.4710;13.7200;0.0030;-0.0110;-0.0100;0.0110;167.0650;374.8720;13.7544;38.6616;170.3500;731.2877;13.4048;38.5793;1000.0000;13.2721;38.5230;1038.3260;13.2700;0.0200;-0.0100;-0.0140;0.0220;118.8850;1520.6957;13.1721;38.4956;2034.5290;13.2222;38.4833;190.1700;2300.0000;13.2716;38.4933
18-Jun-2019 07:00:00;203.0700;13.7952;38.6204;227.4960;13.7200;0.0040;-0.0330;-0.0090;0.0330;175.4090;374.8940;13.7685;38.6644;169.3200;731.3027;13.4118;38.5801;1000.0000;13.2748;38.5237;1038.3580;13.2800;0.0290;-0.0220;-0.0020;0.0360;129.5050;1520.6720;13.1734;38.4954;2034.5180;13.2224;38.4834;190.1200;2300.0000;13.2718;38.4931
18-Jun-2019 07:30:00;203.0633;13.8005;38.6205;227.4820;13.7200;0.0040;-0.0290;0.0050;0.0290;174.4670;374.8940;13.7817;38.6673;169.3800;731.2923;13.4167;38.5823;1000.0000;13.2809;38.5250;1038.3360;13.2800;0.0210;-0.0300;0.0020;0.0370;147.3280;1520.6810;13.1738;38.4959;2034.5580;13.2227;38.4829;190.0700;2300.0000;13.2718;38.4931
18-Jun-2019 08:00:00;203.0540;13.8056;38.6211;227.4780;13.7100;0.0040;-0.0340;0.0070;0.0340;175.6100;374.8720;13.7854;38.6681;169.9300;731.2850;13.4186;38.5825;1000.0000;13.2804;38.5253;1038.3410;13.2800;0.0200;-0.0290;0.0060;0.0350;147.7280;1520.6737;13.1751;38.4961;2034.5470;13.2227;38.4829;189.8600;2300.0000;13.2717;38.4932
18-Jun-2019 08:30:00;203.0410;13.8097;38.6222;227.4560;13.7200;0.0160;-0.0190;-0.0040;0.0250;142.2190;374.8830;13.7801;38.6669;169.2600;731.2747;13.4187;38.5818;1000.0000;13.2785;38.5245;1038.3330;13.2800;0.0200;-0.0190;-0.0070;0.0280;135.8510;1520.6573;13.1764;38.4963;2034.5070;13.2232;38.4826;190.0200;2300.0000;13.2718;38.4931
18-Jun-2019 09:00:00;203.0277;13.8157;38.6247;227.4470;13.7200;0.0180;-0.0120;0.0030;0.0220;126.0100;374.8500;13.7795;38.6670;169.5000;731.2617;13.4148;38.5812;1000.0000;13.2786;38.5246;1038.3180;13.2800;0.0150;-0.0260;-0.0030;0.0300;152.3380;1520.6480;13.1780;38.4965;2034.5160;13.2231;38.4828;189.9300;2300.0000;13.2718;38.4931
18-Jun-2019 09:30:00;203.0163;13.8069;38.6224;227.4320;13.7200;0.0000;-0.0270;-0.0090;0.0270;182.3200;374.8500;13.7767;38.6658;169.2200;731.2480;13.4155;38.5814;1000.0000;13.2839;38.5259;1038.2960;13.2800;0.0200;-0.0200;0.0040;0.0280;137.3200;1520.6373;13.1800;38.4969;2034.5050;13.2232;38.4830;190.0000;2300.0000;13.2717;38.4932
18-Jun-2019 10:00:00;203.0053;13.8000;38.6221;227.4190;13.7200;0.0000;-0.0210;0.0060;0.0210;182.3200;374.8280;13.7774;38.6662;169.3000;731.2327;13.4183;38.5816;1000.0000;13.2893;38.5271;1038.2920;13.2900;0.0120;-0.0100;-0.0070;0.0160;132.1260;1520.6050;13.1809;38.4973;2034.4840;13.2233;38.4830;189.8800;2300.0000;13.2718;38.4931
18-Jun-2019 10:30:00;202.9793;13.7910;38.6207;227.4050;13.7200;-0.0030;-0.0130;-0.0140;0.0130;-164.6850;374.8060;13.7831;38.6669;169.3900;731.2083;13.4218;38.5829;1000.0000;13.2915;38.5280;1038.2660;13.2900;0.0150;-0.0220;-0.0090;0.0270;148.0330;1520.5867;13.1811;38.4974;2034.4650;13.2233;38.4830;189.7800;2300.0000;13.2717;38.4932
18-Jun-2019 11:00:00;202.9507;13.7892;38.6213;227.3720;13.7200;-0.0130;-0.0370;-0.0040;0.0390;-158.3210;374.7950;13.7821;38.6671;169.2500;731.1823;13.4209;38.5829;1000.0000;13.2893;38.5274;1038.2380;13.2900;0.0210;-0.0230;0.0050;0.0310;139.9230;1520.5630;13.1828;38.4977;2034.4520;13.2231;38.4829;189.9700;2300.0000;13.2718;38.4930
18-Jun-2019 11:30:00;202.9267;13.7897;38.6210;227.3400;13.7200;-0.0020;-0.0220;0.0020;0.0220;-172.4860;374.7720;13.7759;38.6663;169.3100;731.1577;13.4215;38.5833;1000.0000;13.2859;38.5263;1038.2190;13.2900;0.0080;-0.0240;0.0100;0.0250;163.8850;1520.5357;13.1841;38.4984;2034.4100;13.2238;38.4829;189.9200;2300.0000;13.2716;38.4932
18-Jun-2019 12:00:00;202.9087;13.7918;38.6206;227.3200;13.7200;-0.0130;-0.0130;-0.0040;0.0180;-132.6800;374.7400;13.7692;38.6646;169.3500;731.1333;13.4188;38.5824;1000.0000;13.2839;38.5261;1038.1750;13.2900;0.0030;-0.0240;0.0110;0.0240;175.1950;1520.5353;13.1850;38.4987;2034.3890;13.2248;38.4834;189.6700;2300.0000;13.2715;38.4933
18-Jun-2019 12:30:00;202.8953;13.7859;38.6210;227.3160;13.7200;-0.0170;-0.0200;0.0040;0.0260;-137.3150;374.7290;13.7679;38.6654;169.3500;731.1227;13.4172;38.5823;1000.0000;13.2855;38.5262;1038.1670;13.2900;0.0000;-0.0070;-0.0030;0.0070;182.3200;1520.5143;13.1858;38.4985;2034.3590;13.2243;38.4832;189.7700;2300.0000;13.2717;38.4932
18-Jun-2019 13:00:00;202.8803;13.7865;38.6211;227.2950;13.7200;-0.0080;-0.0210;-0.0110;0.0220;-156.8260;374.7060;13.7648;38.6647;169.1600;731.1093;13.4181;38.5821;1000.0000;13.2868;38.5266;1038.1600;13.2900;0.0120;-0.0130;-0.0060;0.0180;139.6110;1520.5033;13.1852;38.4988;2034.3570;13.2241;38.4833;189.7300;2300.0000;13.2717;38.4932
