"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2020-07-15T00:00:00.000Z,"967","12",20,10,0
2020-07-16T00:00:00.000Z,"794","12",20,10,0
2020-07-17T00:00:00.000Z,"859","12",20,10,0
2020-07-18T00:00:00.000Z,"670","12",20,10,0
2020-07-19T00:00:00.000Z,"623","12",20,10,0
2020-07-20T00:00:00.000Z,"773","12",20,10,0
2020-07-21T00:00:00.000Z,"794","12",20,10,0
2020-07-22T00:00:00.000Z,"831","12",20,10,0
2020-07-23T00:00:00.000Z,"857","12",20,10,0
2020-07-24T00:00:00.000Z,"880","12",20,10,0
2020-07-25T00:00:00.000Z,"730","12",20,10,0
2020-07-26T00:00:00.000Z,"590","12",20,10,0
2020-07-27T00:00:00.000Z,"719","12",20,10,0
2020-07-28T00:00:00.000Z,"761","12",20,10,0
2020-07-29T00:00:00.000Z,"796","12",20,10,0
2020-07-30T00:00:00.000Z,"758","12",20,10,0
2020-07-31T00:00:00.000Z,"819","12",20,10,0
2020-08-01T00:00:00.000Z,"816","12",20,10,0
2020-08-02T00:00:00.000Z,"638","12",20,10,0
2020-08-03T00:00:00.000Z,"750","12",20,10,0
2020-08-04T00:00:00.000Z,"731","12",20,10,0
2020-08-05T00:00:00.000Z,"681","12",20,10,0
2020-08-06T00:00:00.000Z,"762","12",20,10,0
2020-08-07T00:00:00.000Z,"774","12",20,10,0
2020-08-08T00:00:00.000Z,"781","12",20,10,0
2020-08-09T00:00:00.000Z,"661","12",20,10,0
2020-08-10T00:00:00.000Z,"773","12",20,10,0
2020-08-11T00:00:00.000Z,"810","12",20,10,0
2020-08-12T00:00:00.000Z,"769","12",20,10,0
2020-08-13T00:00:00.000Z,"714","12",20,10,0
2020-08-14T00:00:00.000Z,"805","12",20,10,0
2020-08-15T00:00:00.000Z,"554","12",20,10,0
2020-08-16T00:00:00.000Z,"544","12",20,10,0
2020-08-17T00:00:00.000Z,"717","12",20,10,0
2020-08-18T00:00:00.000Z,"816","12",20,10,0
2020-08-19T00:00:00.000Z,"774","12",20,10,0
2020-08-20T00:00:00.000Z,"768","12",20,10,0
2020-08-21T00:00:00.000Z,"758","12",20,10,0
2020-08-22T00:00:00.000Z,"546","12",20,10,0
2020-08-23T00:00:00.000Z,"450","12",20,10,0
2020-08-24T00:00:00.000Z,"474","12",20,10,0
2020-08-25T00:00:00.000Z,"539","12",20,10,0
2020-08-26T00:00:00.000Z,"465","12",20,10,0
2020-08-27T00:00:00.000Z,"491","12",20,10,0
2020-08-28T00:00:00.000Z,"611","12",20,10,0
2020-08-29T00:00:00.000Z,"803","12",20,10,0
2020-08-30T00:00:00.000Z,"799","12",20,10,0
2020-08-31T00:00:00.000Z,"746","12",20,10,0
2020-09-01T00:00:00.000Z,"756","12",20,10,0
2020-09-02T00:00:00.000Z,"759","12",20,10,0
2020-09-03T00:00:00.000Z,"719","12",20,10,0
2020-09-04T00:00:00.000Z,"676","12",20,10,0
2020-09-05T00:00:00.000Z,"556","12",20,10,0
2020-09-06T00:00:00.000Z,"505","12",20,10,0
2020-09-07T00:00:00.000Z,"560","12",20,10,0
2020-09-08T00:00:00.000Z,"607","12",20,10,0
2020-09-09T00:00:00.000Z,"518","12",20,10,0
2020-09-10T00:00:00.000Z,"584","12",20,10,0
2020-09-11T00:00:00.000Z,"627","12",20,10,0
2020-09-12T00:00:00.000Z,"555","12",20,10,0
2020-09-13T00:00:00.000Z,"505","12",20,10,0
2020-09-14T00:00:00.000Z,"557","12",20,10,0
2020-09-15T00:00:00.000Z,"643","12",20,10,0
2020-09-16T00:00:00.000Z,"687","12",20,10,0
2020-09-17T00:00:00.000Z,"637","12",20,10,0
2020-09-18T00:00:00.000Z,"588","12",20,10,0
2020-09-19T00:00:00.000Z,"621","12",20,10,0
2020-09-20T00:00:00.000Z,"999","12",20,10,0
2020-09-21T00:00:00.000Z,"753","12",20,10,0
2020-09-22T00:00:00.000Z,"850","12",20,10,0
2020-09-23T00:00:00.000Z,"813","12",20,10,0
2020-09-24T00:00:00.000Z,"803","12",20,10,0
2020-09-25T00:00:00.000Z,"838","12",20,10,0
2020-09-26T00:00:00.000Z,"909","12",20,10,0
2020-09-27T00:00:00.000Z,"808","12",20,10,0
2020-09-28T00:00:00.000Z,"874","12",20,10,0
2020-09-29T00:00:00.000Z,"879","12",20,10,0
2020-09-30T00:00:00.000Z,"774","12",20,10,0
2020-10-01T00:00:00.000Z,"771","12",20,10,0
2020-10-02T00:00:00.000Z,"1060","12",20,10,0
2020-10-03T00:00:00.000Z,"1670","12",20,10,0
2020-10-04T00:00:00.000Z,"2010","12",20,10,0
2020-10-05T00:00:00.000Z,"1740","12",20,10,0
2020-10-06T00:00:00.000Z,"1530","12",20,10,0
2020-10-07T00:00:00.000Z,"1460","12",20,10,0
2020-10-08T00:00:00.000Z,"1260","12",20,10,0
2020-10-09T00:00:00.000Z,"1230","12",20,10,0
2020-10-10T00:00:00.000Z,"894","12",20,10,0
2020-10-11T00:00:00.000Z,"711","12",20,10,0
2020-10-12T00:00:00.000Z,"811","12",20,10,0
2020-10-13T00:00:00.000Z,"1010","12",20,10,0
2020-10-14T00:00:00.000Z,"948","12",20,10,0
2020-10-15T00:00:00.000Z,"876","12",20,10,0
2020-10-16T00:00:00.000Z,"798","12",20,10,0
2020-10-17T00:00:00.000Z,"802","12",20,10,0
2020-10-18T00:00:00.000Z,"690","12",20,10,0
2020-10-19T00:00:00.000Z,"802","12",20,10,0
2020-10-20T00:00:00.000Z,"890","12",20,10,0
2020-10-21T00:00:00.000Z,"953","12",20,10,0
2020-10-22T00:00:00.000Z,"869","12",20,10,0
2020-10-23T00:00:00.000Z,"1210","12",20,10,0
2020-10-24T00:00:00.000Z,"1850","12",20,10,0
2020-10-25T00:00:00.000Z,"1500","12",20,10,0
2020-10-26T00:00:00.000Z,"1580","12",20,10,0
2020-10-27T00:00:00.000Z,"2110","12",20,10,0
2020-10-28T00:00:00.000Z,"2310","12",20,10,0
2020-10-29T00:00:00.000Z,"2150","12",20,10,0
2020-10-30T00:00:00.000Z,"1960","12",20,10,0
2020-10-31T00:00:00.000Z,"1880","12",20,10,0
2020-11-01T00:00:00.000Z,"1460","12",20,10,0
2020-11-02T00:00:00.000Z,"1350","12",20,10,0
2020-11-03T00:00:00.000Z,"1230","12",20,10,0
2020-11-04T00:00:00.000Z,"1160","12",20,10,0
2020-11-05T00:00:00.000Z,"1050","12",20,10,0
2020-11-06T00:00:00.000Z,"891","12",20,10,0
2020-11-07T00:00:00.000Z,"940","12",20,10,0
2020-11-08T00:00:00.000Z,"977","12",20,10,0
2020-11-09T00:00:00.000Z,"1080","12",20,10,0
2020-11-10T00:00:00.000Z,"1110","12",20,10,0
2020-11-11T00:00:00.000Z,"963","12",20,10,0
2020-11-12T00:00:00.000Z,"890","12",20,10,0
2020-11-13T00:00:00.000Z,"808","12",20,10,0
2020-11-14T00:00:00.000Z,"742","12",20,10,0
2020-11-15T00:00:00.000Z,"723","12",20,10,0
2020-11-16T00:00:00.000Z,"928","12",20,10,0
2020-11-17T00:00:00.000Z,"1160","12",20,10,0
2020-11-18T00:00:00.000Z,"1040","12",20,10,0
2020-11-19T00:00:00.000Z,"884","12",20,10,0
2020-11-20T00:00:00.000Z,"854","12",20,10,0
2020-11-21T00:00:00.000Z,"735","12",20,10,0
2020-11-22T00:00:00.000Z,"654","12",20,10,0
2020-11-23T00:00:00.000Z,"894","12",20,10,0
2020-11-24T00:00:00.000Z,"888","12",20,10,0
2020-11-25T00:00:00.000Z,"815","12",20,10,0
2020-11-26T00:00:00.000Z,"883","12",20,10,0
2020-11-27T00:00:00.000Z,"962","12",20,10,0
2020-11-28T00:00:00.000Z,"864","12",20,10,0
2020-11-29T00:00:00.000Z,"726","12",20,10,0
2020-11-30T00:00:00.000Z,"872","12",20,10,0
2020-12-01T00:00:00.000Z,"876","12",20,10,0
2020-12-02T00:00:00.000Z,"894","12",20,10,0
2020-12-03T00:00:00.000Z,"955","12",20,10,0
2020-12-04T00:00:00.000Z,"1030","12",20,10,0
2020-12-05T00:00:00.000Z,"1050","12",20,10,0
2020-12-06T00:00:00.000Z,"994","12",20,10,0
2020-12-07T00:00:00.000Z,"1160","12",20,10,0
2020-12-08T00:00:00.000Z,"1270","12",20,10,0
2020-12-09T00:00:00.000Z,"1200","12",20,10,0
2020-12-10T00:00:00.000Z,"1240","12",20,10,0
2020-12-11T00:00:00.000Z,"1250","12",20,10,0
2020-12-12T00:00:00.000Z,"1130","12",20,10,0
2020-12-13T00:00:00.000Z,"1470","12",20,10,0
2020-12-14T00:00:00.000Z,"1820","12",20,10,0
2020-12-15T00:00:00.000Z,"1870","12",20,10,0
2020-12-16T00:00:00.000Z,"2250","12",20,10,0
2020-12-17T00:00:00.000Z,"2550","12",20,10,0
2020-12-18T00:00:00.000Z,"2480","12",20,10,0
2020-12-19T00:00:00.000Z,"2300","12",20,10,0
2020-12-20T00:00:00.000Z,"2570","12",20,10,0
2020-12-21T00:00:00.000Z,"2870","12",20,10,0
2020-12-22T00:00:00.000Z,"2430","12",20,10,0
2020-12-23T00:00:00.000Z,"2460","12",20,10,0
2020-12-24T00:00:00.000Z,"2320","12",20,10,0
2020-12-25T00:00:00.000Z,"2310","12",20,10,0
2020-12-26T00:00:00.000Z,"2070","12",20,10,0
2020-12-27T00:00:00.000Z,"1880","12",20,10,0
2020-12-28T00:00:00.000Z,"1930","12",20,10,0
2020-12-29T00:00:00.000Z,"2240","12",20,10,0
2020-12-30T00:00:00.000Z,"1970","12",20,10,0
2020-12-31T00:00:00.000Z,"1850","12",20,10,0
2021-01-01T00:00:00.000Z,"1740","12",20,10,0
2021-01-02T00:00:00.000Z,"1710","12",20,10,0
2021-01-03T00:00:00.000Z,"1520","12",20,10,0
2021-01-04T00:00:00.000Z,"1580","12",20,10,0
2021-01-05T00:00:00.000Z,"1590","12",20,10,0
2021-01-06T00:00:00.000Z,"1610","12",20,10,0
2021-01-07T00:00:00.000Z,"1490","12",20,10,0
2021-01-08T00:00:00.000Z,"1460","12",20,10,0
2021-01-09T00:00:00.000Z,"1360","12",20,10,0
2021-01-10T00:00:00.000Z,"1130","12",20,10,0
2021-01-11T00:00:00.000Z,"1200","12",20,10,0
2021-01-12T00:00:00.000Z,"1300","12",20,10,0
2021-01-13T00:00:00.000Z,"1420","12",20,10,0
2021-01-14T00:00:00.000Z,"1700","12",20,10,0
2021-01-15T00:00:00.000Z,"2310","12",20,10,0
2021-01-16T00:00:00.000Z,"2920","12",20,10,0
2021-01-17T00:00:00.000Z,"2550","12",20,10,0
2021-01-18T00:00:00.000Z,"2390","12",20,10,0
2021-01-19T00:00:00.000Z,"2570","12",20,10,0
2021-01-20T00:00:00.000Z,"2620","12",20,10,0
2021-01-21T00:00:00.000Z,"2540","12",20,10,0
2021-01-22T00:00:00.000Z,"2740","12",20,10,0
2021-01-23T00:00:00.000Z,"3140","12",20,10,0
2021-01-24T00:00:00.000Z,"3300","12",20,10,0
2021-01-25T00:00:00.000Z,"2920","12",20,10,0
2021-01-26T00:00:00.000Z,"2880","12",20,10,0
2021-01-27T00:00:00.000Z,"2840","12",20,10,0
2021-01-28T00:00:00.000Z,"2810","12",20,10,0
2021-01-29T00:00:00.000Z,"3140","12",20,10,0
2021-01-30T00:00:00.000Z,"4100","12",20,10,0
2021-01-31T00:00:00.000Z,"4430","12",20,10,0
2021-02-01T00:00:00.000Z,"4360","12",20,10,0
2021-02-02T00:00:00.000Z,"4370","12",20,10,0
2021-02-03T00:00:00.000Z,"4550","12",20,10,0
2021-02-04T00:00:00.000Z,"4630","12",20,10,0
2021-02-05T00:00:00.000Z,"4620","12",20,10,0
2021-02-06T00:00:00.000Z,"4420","12",20,10,0
2021-02-07T00:00:00.000Z,"4240","12",20,10,0
2021-02-08T00:00:00.000Z,"4230","12",20,10,0
2021-02-09T00:00:00.000Z,"4160","12",20,10,0
2021-02-10T00:00:00.000Z,"3830","12",20,10,0
2021-02-11T00:00:00.000Z,"3660","12",20,10,0
2021-02-12T00:00:00.000Z,"3600","12",20,10,0
2021-02-13T00:00:00.000Z,"3620","12",20,10,0
2021-02-14T00:00:00.000Z,"3500","12",20,10,0
2021-02-15T00:00:00.000Z,"3170","12",20,10,0
2021-02-16T00:00:00.000Z,"2930","12",20,10,0
2021-02-17T00:00:00.000Z,"2590","12",20,10,0
2021-02-18T00:00:00.000Z,"2320","12",20,10,0
2021-02-19T00:00:00.000Z,"2100","12",20,10,0
2021-02-20T00:00:00.000Z,"2060","12",20,10,0
2021-02-21T00:00:00.000Z,"1700","12",20,10,0
2021-02-22T00:00:00.000Z,"1700","12",20,10,0
2021-02-23T00:00:00.000Z,"1800","12",20,10,0
2021-02-24T00:00:00.000Z,"1660","12",20,10,0
2021-02-25T00:00:00.000Z,"1600","12",20,10,0
2021-02-26T00:00:00.000Z,"1650","12",20,10,0
2021-02-27T00:00:00.000Z,"1500","12",20,10,0
2021-02-28T00:00:00.000Z,"1450","12",20,10,0
2021-03-01T00:00:00.000Z,"1510","12",20,10,0
2021-03-02T00:00:00.000Z,"1550","12",20,10,0
2021-03-03T00:00:00.000Z,"1480","12",20,10,0
2021-03-04T00:00:00.000Z,"1400","12",20,10,0
2021-03-05T00:00:00.000Z,"1490","12",20,10,0
2021-03-06T00:00:00.000Z,"1400","12",20,10,0
2021-03-07T00:00:00.000Z,"1260","12",20,10,0
2021-03-08T00:00:00.000Z,"1390","12",20,10,0
2021-03-09T00:00:00.000Z,"1530","12",20,10,0
2021-03-10T00:00:00.000Z,"1390","12",20,10,0
2021-03-11T00:00:00.000Z,"1220","12",20,10,0
2021-03-12T00:00:00.000Z,"1100","12",20,10,0
2021-03-13T00:00:00.000Z,"1280","12",20,10,0
2021-03-14T00:00:00.000Z,"1080","12",20,10,0
2021-03-15T00:00:00.000Z,"1310","12",20,10,0
2021-03-16T00:00:00.000Z,"1480","12",20,10,0
2021-03-17T00:00:00.000Z,"1630","12",20,10,0
2021-03-18T00:00:00.000Z,"1760","12",20,10,0
2021-03-19T00:00:00.000Z,"1820","12",20,10,0
2021-03-20T00:00:00.000Z,"1650","12",20,10,0
2021-03-21T00:00:00.000Z,"1310","12",20,10,0
2021-03-22T00:00:00.000Z,"1160","12",20,10,0
2021-03-23T00:00:00.000Z,"1240","12",20,10,0
2021-03-24T00:00:00.000Z,"1150","12",20,10,0
2021-03-25T00:00:00.000Z,"1160","12",20,10,0
2021-03-26T00:00:00.000Z,"1050","12",20,10,0
2021-03-27T00:00:00.000Z,"1120","12",20,10,0
2021-03-28T00:00:00.000Z,"1070","12",20,10,0
2021-03-29T00:00:00.000Z,"1060","12",20,10,0
2021-03-30T00:00:00.000Z,"1060","12",20,10,0
2021-03-31T00:00:00.000Z,"1090","12",20,10,0
2021-04-01T00:00:00.000Z,"1160","12",20,10,0
2021-04-02T00:00:00.000Z,"1060","12",20,10,0
2021-04-03T00:00:00.000Z,"1060","12",20,10,0
2021-04-04T00:00:00.000Z,"1040","12",20,10,0
2021-04-05T00:00:00.000Z,"785","12",20,10,0
2021-04-06T00:00:00.000Z,"952","12",20,10,0
2021-04-07T00:00:00.000Z,"883","12",20,10,0
2021-04-08T00:00:00.000Z,"914","12",20,10,0
2021-04-09T00:00:00.000Z,"860","12",20,10,0
2021-04-10T00:00:00.000Z,"813","12",20,10,0
2021-04-11T00:00:00.000Z,"861","12",20,10,0
2021-04-12T00:00:00.000Z,"1060","12",20,10,0
2021-04-13T00:00:00.000Z,"964","12",20,10,0
2021-04-14T00:00:00.000Z,"786","12",20,10,0
2021-04-15T00:00:00.000Z,"858","12",20,10,0
2021-04-16T00:00:00.000Z,"791","12",20,10,0
2021-04-17T00:00:00.000Z,"680","12",20,10,0
2021-04-18T00:00:00.000Z,"680","12",20,10,0
2021-04-19T00:00:00.000Z,"730","12",20,10,0
2021-04-20T00:00:00.000Z,"767","12",20,10,0
2021-04-21T00:00:00.000Z,"775","12",20,10,0
2021-04-22T00:00:00.000Z,"735","12",20,10,0
2021-04-23T00:00:00.000Z,"654","12",20,10,0
2021-04-24T00:00:00.000Z,"562","12",20,10,0
2021-04-25T00:00:00.000Z,"586","12",20,10,0
2021-04-26T00:00:00.000Z,"765","12",20,10,0
2021-04-27T00:00:00.000Z,"833","12",20,10,0
2021-04-28T00:00:00.000Z,"798","12",20,10,0
2021-04-29T00:00:00.000Z,"971","12",20,10,0
2021-04-30T00:00:00.000Z,"1270","12",20,10,0
2021-05-01T00:00:00.000Z,"1360","12",20,10,0
2021-05-02T00:00:00.000Z,"1940","12",20,10,0
2021-05-03T00:00:00.000Z,"1780","12",20,10,0
2021-05-04T00:00:00.000Z,"1390","12",20,10,0
2021-05-05T00:00:00.000Z,"1270","12",20,10,0
2021-05-06T00:00:00.000Z,"1290","12",20,10,0
2021-05-07T00:00:00.000Z,"1560","12",20,10,0
2021-05-08T00:00:00.000Z,"2160","12",20,10,0
2021-05-09T00:00:00.000Z,"1820","12",20,10,0
2021-05-10T00:00:00.000Z,"1960","12",20,10,0
2021-05-11T00:00:00.000Z,"5070","12",20,10,0
2021-05-12T00:00:00.000Z,"5920","12",20,10,0
2021-05-13T00:00:00.000Z,"4230","12",20,10,0
2021-05-14T00:00:00.000Z,"3450","12",20,10,0
2021-05-15T00:00:00.000Z,"3330","12",20,10,0
2021-05-16T00:00:00.000Z,"3250","12",20,10,0
2021-05-17T00:00:00.000Z,"3310","12",20,10,0
2021-05-18T00:00:00.000Z,"3460","12",20,10,0
2021-05-19T00:00:00.000Z,"3200","12",20,10,0
2021-05-20T00:00:00.000Z,"2930","12",20,10,0
2021-05-21T00:00:00.000Z,"2960","12",20,10,0
2021-05-22T00:00:00.000Z,"2920","12",20,10,0
2021-05-23T00:00:00.000Z,"3050","12",20,10,0
2021-05-24T00:00:00.000Z,"2810","12",20,10,0
2021-05-25T00:00:00.000Z,"2580","12",20,10,0
2021-05-26T00:00:00.000Z,"2440","12",20,10,0
2021-05-27T00:00:00.000Z,"2280","12",20,10,0
2021-05-28T00:00:00.000Z,"1880","12",20,10,0
2021-05-29T00:00:00.000Z,"1590","12",20,10,0
2021-05-30T00:00:00.000Z,"1520","12",20,10,0
2021-05-31T00:00:00.000Z,"1410","12",20,10,0
2021-06-01T00:00:00.000Z,"1500","4",16,8,0
2021-06-02T00:00:00.000Z,"1510","4",16,8,0
2021-06-03T00:00:00.000Z,"1490","4",16,8,0
2021-06-04T00:00:00.000Z,"1510","4",16,8,0
2021-06-05T00:00:00.000Z,"1600","4",16,8,0
2021-06-06T00:00:00.000Z,"1680","4",16,8,0
2021-06-07T00:00:00.000Z,"1610","4",16,8,0
2021-06-08T00:00:00.000Z,"1730","4",16,8,0
2021-06-09T00:00:00.000Z,"1830","4",16,8,0
2021-06-10T00:00:00.000Z,"1740","4",16,8,0
2021-06-11T00:00:00.000Z,"1810","4",16,8,0
2021-06-12T00:00:00.000Z,"1900","4",16,8,0
2021-06-13T00:00:00.000Z,"1700","4",16,8,0
2021-06-14T00:00:00.000Z,"1610","4",16,8,0
2021-06-15T00:00:00.000Z,"1560","4",16,8,0
2021-06-16T00:00:00.000Z,"1550","4",16,8,0
2021-06-17T00:00:00.000Z,"1610","4",16,8,0
2021-06-18T00:00:00.000Z,"1720","4",16,8,0
2021-06-19T00:00:00.000Z,"1660","4",16,8,0
2021-06-20T00:00:00.000Z,"1650","4",16,8,0
2021-06-21T00:00:00.000Z,"1800","4",16,8,0
2021-06-22T00:00:00.000Z,"2000","4",16,8,0
2021-06-23T00:00:00.000Z,"1790","4",16,8,0
2021-06-24T00:00:00.000Z,"1740","4",16,8,0
2021-06-25T00:00:00.000Z,"1760","4",16,8,0
2021-06-26T00:00:00.000Z,"1670","4",16,8,0
2021-06-27T00:00:00.000Z,"1600","4",16,8,0
2021-06-28T00:00:00.000Z,"1550","4",16,8,0
2021-06-29T00:00:00.000Z,"1510","4",16,8,0
2021-06-30T00:00:00.000Z,"1330","4",16,8,0
2021-07-01T00:00:00.000Z,"1590","4",16,8,0
2021-07-02T00:00:00.000Z,"1560","4",16,8,0
2021-07-03T00:00:00.000Z,"1630","4",16,8,0
2021-07-04T00:00:00.000Z,"1630","4",16,8,0
2021-07-05T00:00:00.000Z,"1570","4",16,8,0
2021-07-06T00:00:00.000Z,"1370","4",16,8,0
2021-07-07T00:00:00.000Z,"1620","4",16,8,0
2021-07-08T00:00:00.000Z,"1920","4",16,8,0
2021-07-09T00:00:00.000Z,"2070","4",16,8,0
2021-07-10T00:00:00.000Z,"2230","4",16,8,0
2021-07-11T00:00:00.000Z,"1850","4",16,8,0
2021-07-12T00:00:00.000Z,"1760","4",16,8,0
2021-07-13T00:00:00.000Z,"2150","4",16,8,0
2021-07-14T00:00:00.000Z,"2770","4",16,8,0
2021-07-15T00:00:00.000Z,"2910","4",16,8,0
2021-07-16T00:00:00.000Z,"3400","4",16,8,0
2021-07-17T00:00:00.000Z,"4040","4",16,8,0
2021-07-18T00:00:00.000Z,"4210","4",16,8,0
2021-07-19T00:00:00.000Z,"3670","4",16,8,0
2021-07-20T00:00:00.000Z,"3270","4",16,8,0
2021-07-21T00:00:00.000Z,"3160","4",16,8,0
2021-07-22T00:00:00.000Z,"3040","4",16,8,0
2021-07-23T00:00:00.000Z,"3030","4",16,8,0
2021-07-24T00:00:00.000Z,"2750","4",16,8,0
2021-07-25T00:00:00.000Z,"2290","4",16,8,0
2021-07-26T00:00:00.000Z,"1980","4",16,8,0
2021-07-27T00:00:00.000Z,"1740","4",16,8,0
2021-07-28T00:00:00.000Z,"1590","4",16,8,0
2021-07-29T00:00:00.000Z,"1500","4",16,8,0
2021-07-30T00:00:00.000Z,"1460","4",16,8,0
2021-07-31T00:00:00.000Z,"1370","4",16,8,0
2021-08-01T00:00:00.000Z,"1400","4",16,8,0
2021-08-02T00:00:00.000Z,"1290","4",16,8,0
2021-08-03T00:00:00.000Z,"1330","4",16,8,0
2021-08-04T00:00:00.000Z,"1340","4",16,8,0
2021-08-05T00:00:00.000Z,"1580","4",16,8,0
2021-08-06T00:00:00.000Z,"1530","4",16,8,0
2021-08-07T00:00:00.000Z,"1480","4",16,8,0
2021-08-08T00:00:00.000Z,"1710","4",16,8,0
2021-08-09T00:00:00.000Z,"1790","4",16,8,0
2021-08-10T00:00:00.000Z,"1610","4",16,8,0
2021-08-11T00:00:00.000Z,"1500","4",16,8,0
2021-08-12T00:00:00.000Z,"1450","4",16,8,0
2021-08-13T00:00:00.000Z,"1340","4",16,8,0
2021-08-14T00:00:00.000Z,"1250","4",16,8,0
2021-08-15T00:00:00.000Z,"1080","4",16,8,0
2021-08-16T00:00:00.000Z,"952","4",16,8,0
2021-08-17T00:00:00.000Z,"967","4",16,8,0
2021-08-18T00:00:00.000Z,"906","4",16,8,0
2021-08-19T00:00:00.000Z,"918","4",16,8,0
2021-08-20T00:00:00.000Z,"1020","4",16,8,0
2021-08-21T00:00:00.000Z,"768","4",16,8,0
2021-08-22T00:00:00.000Z,"590","4",16,8,0
2021-08-23T00:00:00.000Z,"809","4",16,8,0
2021-08-24T00:00:00.000Z,"839","4",16,8,0
2021-08-25T00:00:00.000Z,"721","4",16,8,0
2021-08-26T00:00:00.000Z,"782","4",16,8,0
2021-08-27T00:00:00.000Z,"856","4",16,8,0
2021-08-28T00:00:00.000Z,"598","4",16,8,0
2021-08-29T00:00:00.000Z,"531","4",16,8,0
2021-08-30T00:00:00.000Z,"762","4",16,8,0
2021-08-31T00:00:00.000Z,"783","4",16,8,0
2021-09-01T00:00:00.000Z,"760","4",16,8,0
2021-09-02T00:00:00.000Z,"828","4",16,8,0
2021-09-03T00:00:00.000Z,"764","4",16,8,0
2021-09-04T00:00:00.000Z,"637","4",16,8,0
2021-09-05T00:00:00.000Z,"642","4",16,8,0
2021-09-06T00:00:00.000Z,"706","4",16,8,0
2021-09-07T00:00:00.000Z,"672","4",16,8,0
2021-09-08T00:00:00.000Z,"675","4",16,8,0
2021-09-09T00:00:00.000Z,"668","4",16,8,0
2021-09-10T00:00:00.000Z,"703","4",16,8,0
2021-09-11T00:00:00.000Z,"602","4",16,8,0
2021-09-12T00:00:00.000Z,"609","4",16,8,0
2021-09-13T00:00:00.000Z,"728","4",16,8,0
2021-09-14T00:00:00.000Z,"793","4",16,8,0
2021-09-15T00:00:00.000Z,"909","4",16,8,0
2021-09-16T00:00:00.000Z,"1020","4",16,8,0
2021-09-17T00:00:00.000Z,"921","4",16,8,0
2021-09-18T00:00:00.000Z,"872","4",16,8,0
2021-09-19T00:00:00.000Z,"708","4",16,8,0
2021-09-20T00:00:00.000Z,"860","4",16,8,0
2021-09-21T00:00:00.000Z,"977","4",16,8,0
2021-09-22T00:00:00.000Z,"897","4",16,8,0
2021-09-23T00:00:00.000Z,"789","4",16,8,0
2021-09-24T00:00:00.000Z,"709","4",16,8,0
2021-09-25T00:00:00.000Z,"681","4",16,8,0
2021-09-26T00:00:00.000Z,"941","4",16,8,0
2021-09-27T00:00:00.000Z,"898","4",16,8,0
2021-09-28T00:00:00.000Z,"737","4",16,8,0
2021-09-29T00:00:00.000Z,"701","4",16,8,0
2021-09-30T00:00:00.000Z,"586","4",16,8,0
2021-10-01T00:00:00.000Z,"567","4",16,8,0
2021-10-02T00:00:00.000Z,"604","4",16,8,0
2021-10-03T00:00:00.000Z,"954","4",16,8,0
2021-10-04T00:00:00.000Z,"2860","4",16,8,0
2021-10-05T00:00:00.000Z,"2860","4",16,8,0
2021-10-06T00:00:00.000Z,"2250","4",16,8,0
2021-10-07T00:00:00.000Z,"1640","4",16,8,0
2021-10-08T00:00:00.000Z,"1360","4",16,8,0
2021-10-09T00:00:00.000Z,"925","4",16,8,0
2021-10-10T00:00:00.000Z,"796","4",16,8,0
2021-10-11T00:00:00.000Z,"699","4",16,8,0
2021-10-12T00:00:00.000Z,"697","4",16,8,0
2021-10-13T00:00:00.000Z,"623","4",16,8,0
2021-10-14T00:00:00.000Z,"675","4",16,8,0
2021-10-15T00:00:00.000Z,"636","4",16,8,0
2021-10-16T00:00:00.000Z,"685","4",16,8,0
2021-10-17T00:00:00.000Z,"690","4",16,8,0
2021-10-18T00:00:00.000Z,"697","4",16,8,0
2021-10-19T00:00:00.000Z,"690","4",16,8,0
2021-10-20T00:00:00.000Z,"690","4",16,8,0
2021-10-21T00:00:00.000Z,"685","4",16,8,0
2021-10-22T00:00:00.000Z,"595","4",16,8,0
2021-10-23T00:00:00.000Z,"646","4",16,8,0
2021-10-24T00:00:00.000Z,"613","4",16,8,0
2021-10-25T00:00:00.000Z,"587","4",16,8,0
2021-10-26T00:00:00.000Z,"593","4",16,8,0
2021-10-27T00:00:00.000Z,"579","4",16,8,0
2021-10-28T00:00:00.000Z,"620","4",16,8,0
2021-10-29T00:00:00.000Z,"712","4",16,8,0
2021-10-30T00:00:00.000Z,"1570","4",16,8,0
2021-10-31T00:00:00.000Z,"2850","4",16,8,0
2021-11-01T00:00:00.000Z,"2490","4",16,8,0
2021-11-02T00:00:00.000Z,"2490","4",16,8,0
2021-11-03T00:00:00.000Z,"2110","4",16,8,0
2021-11-04T00:00:00.000Z,"1990","4",16,8,0
2021-11-05T00:00:00.000Z,"1710","4",16,8,0
2021-11-06T00:00:00.000Z,"1420","4",16,8,0
2021-11-07T00:00:00.000Z,"1090","4",16,8,0
2021-11-08T00:00:00.000Z,"1120","4",16,8,0
2021-11-09T00:00:00.000Z,"1070","4",16,8,0
2021-11-10T00:00:00.000Z,"1050","4",16,8,0
2021-11-11T00:00:00.000Z,"1100","4",16,8,0
2021-11-12T00:00:00.000Z,"956","4",16,8,0
2021-11-13T00:00:00.000Z,"806","4",16,8,0
2021-11-14T00:00:00.000Z,"758","4",16,8,0
